Route.Number,Seg.Number,Latitude,Longitude,Incident.Date,Time,Day,Road.Name,Crash.Severity,Direction,Light.Condition,Roadway.Type,Surface.Type,Type,Density.Score,DD.Check.Score,Seg.Density.Score,Seg.DD.Check.Score,Den.Top20Rt,Den.Top50Seg,DD.Top20Rt,DD.Top50Seg
635,717,38.001027,-78.706591,6/2/2012,4:38:00 AM,Mon,1600 MILLER SCHOOL RD,,,,,,Arrest,0.010202807,0.080365297,0,0.029223744,No,No,No,No
631,654,38.005364,-78.516656,6/18/2016,12:00:00 AM,Wed,1600 5TH ST EXT,,,,,,Arrest,0.022779613,1.234703196,0.029545455,0.474885845,Yes,No,Yes,Yes
631,654,37.967442,-78.551883,10/29/2016,12:00:00 AM,Sun,1600 OLD LYNCHBURG RD,,,,,,Arrest,0.022779613,1.234703196,0.029545455,0.474885845,Yes,No,Yes,Yes
20,33,38.044276,-78.445575,6/4/2011,12:00:00 AM,Wed,1600 STONY POINT RD,,,,,,Arrest,0.030377569,1.56347032,0.0008,0.043835616,Yes,No,Yes,No
53,216,37.984847,-78.433608,2/27/2016,12:00:00 AM,Fri,1600 THOMAS JEFFERSON PKWY,,,,,,Arrest,0.008475812,0.4456621,0.001265823,0.073059361,No,Yes,Yes,Yes
29,118,38.080596,-78.475558,10/8/2010,11:30:00 PM,Sun,1600 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
616,583,37.992923,-78.338005,6/10/2011,12:00:00 AM,Tue,1600 BLACK CAT RD,,,,,,Arrest,0.00234717,0.051141553,0.005128205,0.014611872,No,No,No,No
742,1276,38.010789,-78.489606,2/19/2014,12:15:00 PM,Thu,1600 AVON ST EXT,,,,,,Arrest,0.001909091,0.153424658,0.001,0.080365297,No,Yes,Yes,Yes
29,118,37.995887,-78.582042,6/19/2010,12:00:00 AM,Thu,1700 MONACAN TRAIL,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
29,118,38.082965,-78.474011,1/28/2012,12:00:00 AM,Sat,1700 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
29,118,38.082965,-78.474011,2/18/2014,3:30:00 PM,Wed,1700 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
29,118,38.082737,-78.47337,1/24/2010,6:00:00 AM,Tue,1700 SEMINOLE TR (ALBEMARLE SQ),,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
20,34,37.989398,-78.499528,5/23/2012,12:00:00 AM,Mon,1700 SCOTTSVILLE RD,,,,,,Arrest,0.030377569,1.56347032,0.0012,0.065753425,Yes,Yes,Yes,Yes
29,118,38.082965,-78.474011,5/8/2010,12:00:00 AM,Sun,1700 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
649,799,38.087399,-78.4097,11/20/2010,12:00:00 AM,Fri,1700 PROFFIT RD,,,,,,Arrest,0.004837444,0.189954338,0.001428571,0.043835616,No,Yes,Yes,No
1721,2447,38.129824,-78.437107,8/25/2013,12:00:00 AM,Wed,1700 TIMBERWOOD BLVD,,,,,,Arrest,0.001538462,0.043835616,0,0.03652968,No,No,No,No
631,654,37.96462,-78.55646,9/24/2015,12:00:00 AM,Tue,1700 OLD LYNCHBURG RD,,,,,,Arrest,0.022779613,1.234703196,0.029545455,0.474885845,Yes,No,Yes,Yes
29,118,38.082965,-78.474011,3/13/2015,12:00:00 AM,Fri,1700 SEMNOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
29,118,38.082965,-78.474011,10/24/2015,12:00:00 AM,Tue,1700 SEMINOLE TRL,,,,,,Arrest,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
631,654,38.081308,-78.473642,10/4/2014,12:00:00 AM,Wed,1700 E RIO RD,,,,,,Arrest,0.022779613,1.234703196,0.029545455,0.474885845,Yes,No,Yes,Yes
742,1276,38.001045,-78.497472,10/1/2010,3:00:00 PM,Sun,1700 AVON ST EXT,,,,,,Arrest,0.001909091,0.153424658,0.001,0.080365297,No,Yes,Yes,Yes
649,799,38.087399,-78.4097,5/8/2011,12:00:00 AM,Sun,1700 PROFFIT RD,,,,,,Arrest,0.004837444,0.189954338,0.001428571,0.043835616,No,Yes,Yes,No
649,799,38.087399,-78.4097,12/7/2012,12:00:00 AM,Sat,1700 PROFFIT RD,,,,,,Arrest,0.004837444,0.189954338,0.001428571,0.043835616,No,Yes,Yes,No
626,619,37.66294,-78.744586,7/31/2014,12:00:00 AM,Tue,1700 JAMES RIVER RD,,,,,,Arrest,0.0263631,0.094977169,0.015,0.043835616,Yes,Yes,No,No
601,502,38.096194,-78.54352,1/29/2014,12:00:00 AM,Sun,1700 GARTH RD,,,,,,Arrest,0.017077528,0.306849315,0.000740741,0.014611872,Yes,No,Yes,No
1670,2399,38.10803,-78.440832,11/4/2011,12:00:00 AM,Wed,1800 ASHWOOD BLVD,,,,,,Arrest,0.001209877,0.029223744,0.000769231,0.014611872,No,No,No,No
631,655,37.960702,-78.559786,9/13/2015,12:00:00 AM,Fri,1800 OLD LYNCHBURG RD,,,,,,Arrest,0.022779613,1.234703196,0.004545455,0.073059361,Yes,Yes,Yes,Yes
810,1454,38.08531,-78.698737,5/18/2014,12:00:00 AM,Wed,1800 WHITE HALL RD,,,,,,Arrest,0.019907987,0.146118721,0.007142857,0.014611872,Yes,No,Yes,No
29,119,37.991286,-78.583813,3/7/2010,12:00:00 AM,Sat,1800 MONACAN TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
20,34,37.986752,-78.502165,9/21/2016,12:00:00 AM,Sat,1800 SCOTTSVILLE RD,,,,,,Arrest,0.030377569,1.56347032,0.0012,0.065753425,Yes,Yes,Yes,Yes
29,119,37.991286,-78.583813,2/18/2012,12:00:00 AM,Wed,1800 MONACAN TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
729,1235,38.004435,-78.410402,10/17/2014,12:00:00 AM,Tue,1800 MILTON RD,,,,,,Arrest,0.011018371,0.226484018,0.001590909,0.051141553,Yes,Yes,Yes,Yes
1521,2239,38.11455,-78.434144,4/13/2014,12:00:00 AM,Fri,1800 POWELL CREEK CT,,,,,,Arrest,0.003143133,0.03652968,0.000277778,0.007305936,No,No,No,No
20,35,37.983914,-78.504302,11/29/2015,12:00:00 AM,Sun,1900 SCOTTSVILLE RD,,,,,,Arrest,0.030377569,1.56347032,0.001333333,0.073059361,Yes,Yes,Yes,Yes
615,581,38.090373,-78.249493,6/30/2016,12:00:00 AM,Mon,1900 LINDSAY RD,,,,,,Arrest,0.005797101,0.014611872,0.002702703,0.007305936,No,No,No,No
708,1134,38.06334,-78.495715,10/1/2015,12:00:00 AM,Sun,1900 CEDAR HILL RD,,,,,,Arrest,0.022244837,0.138812785,0.1,0.014611872,Yes,No,No,No
29,119,37.987143,-78.588388,11/22/2015,12:00:00 AM,Sun,1900 MONACAN TRAIL RD,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
29,119,38.084142,-78.472372,2/16/2013,12:00:00 AM,Mon,1900 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
852,1541,38.069734,-78.492981,6/4/2012,12:00:00 AM,Wed,1900 COMMONWEALTH DR,,,,,,Arrest,0.005086563,0.087671233,0.000384615,0.007305936,No,No,No,No
20,35,37.983914,-78.504302,3/18/2012,12:00:00 AM,Wed,1900 SCOTTSVILLE RD,,,,,,Arrest,0.030377569,1.56347032,0.001333333,0.073059361,Yes,Yes,Yes,Yes
29,119,38.092317,-78.470288,7/9/2011,12:00:00 AM,Mon,2000 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
29,119,38.092317,-78.470288,11/15/2014,12:00:00 AM,Sun,2000 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
29,119,38.092317,-78.470288,1/1/2011,12:00:00 AM,Sun,2000 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
852,1542,38.069734,-78.492981,1/22/2012,12:00:00 AM,Sun,2000 COMMONWEALTH DR,,,,,,Arrest,0.005086563,0.087671233,0.005454545,0.043835616,No,Yes,No,No
743,1294,38.093628,-78.486357,9/29/2015,12:00:00 AM,Sun,2000 EARLYSVILLE RD,,,,,,Arrest,0.014030319,0.745205479,0.000978261,0.065753425,Yes,Yes,Yes,Yes
29,119,38.092317,-78.470288,7/26/2012,12:00:00 AM,Thu,2000 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
631,655,37.952115,-78.564794,9/5/2016,12:00:00 AM,Thu,2000 OLD LYNCHBURG RD,,,,,,Arrest,0.022779613,1.234703196,0.004545455,0.073059361,Yes,Yes,Yes,Yes
20,35,38.060108,-78.431278,2/6/2011,12:00:00 AM,Fri,2000 STONY POINT RD,,,,,,Arrest,0.030377569,1.56347032,0.001333333,0.073059361,Yes,Yes,Yes,Yes
29,119,38.092317,-78.470288,3/21/2014,12:00:00 AM,Sat,2000 SEMINOLE TR,,,,,,Arrest,0.012304447,2.527853881,0.0015,0.131506849,Yes,Yes,Yes,Yes
852,1542,38.073107,-78.489033,4/9/2010,12:00:00 AM,Mon,2000 COMMONWEALTH DR @ GREENBRIER DR,,,,,,Arrest,0.005086563,0.087671233,0.005454545,0.043835616,No,Yes,No,No
618,596,37.897868,-78.429775,10/7/2012,12:00:00 AM,Sat,2000 MARTIN KINGS RD,,,,,,Arrest,0.011517536,0.087671233,0.004545455,0.03652968,Yes,Yes,No,No
743,1294,38.062525,-78.49173,2/18/2012,12:00:00 AM,Wed,2000 HYDRAULIC RD,,,,,,Arrest,0.014030319,0.745205479,0.000978261,0.065753425,Yes,Yes,Yes,Yes
1090,1665,38.023621,-78.425492,8/29/2016,5:54:00 AM,Sun,200 LEGO DR,,,,,,Arrest,0.000833333,0.007305936,0.000833333,0.007305936,No,No,No,No
29,159,38.076093,-78.479916,9/29/2014,12:00:00 AM,Sun,200 250/29 BYPASS AT FONTAINE RAMP,,,,,,Arrest,0.012304447,2.527853881,0.000666667,0.058447489,Yes,No,Yes,Yes
29,159,38.09617,-78.462112,1/23/2010,12:00:00 AM,Mon,200 MONACAN TR,,,,,,Arrest,0.012304447,2.527853881,0.000666667,0.058447489,Yes,No,Yes,Yes
